,vectorno,label,model,alpha,type,preprocessor,tokenizer,max_features,stop_words,lowercase,strip_accents,f1dev,aucdev,f1train,auctrain
3176,264.0,insult,multi,{'alpha': 2.0},count,0.0,0.0,10000,english,True,,0.9636348506282766,0.8411769127979515,0.9657498004537994,0.8624285773801128
3177,264.0,insult,bern,{'alpha': 10.0},count,0.0,0.0,10000,english,True,,0.9542107015061996,0.6491821140964894,0.9525393935589177,0.6588154188994122
3178,264.0,identity_hate,multi,{'alpha': 10.0},count,0.0,0.0,10000,english,True,,0.9856037280519264,0.6296670395945919,0.9859734715657875,0.65208650221738
3179,264.0,identity_hate,bern,{'alpha': 1.0},count,0.0,0.0,10000,english,True,,0.973787134892236,0.7741347161385758,0.9736868066330054,0.8621811662625939
3180,265.0,toxic,multi,{'alpha': 2.0},count,1.0,0.0,10000,english,True,,0.9469709578097695,0.8091421194141596,0.9489968879761083,0.8199739254222768
3181,265.0,toxic,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,True,,0.9364858117666639,0.8392910376721903,0.9378761109566559,0.8478971222264473
3182,265.0,severe_toxic,multi,{'alpha': 0.0},count,1.0,0.0,10000,english,True,,0.9811725056170425,0.7307547387012141,0.9829690680968225,0.8352087740857651
3183,265.0,severe_toxic,bern,{'alpha': 2.0},count,1.0,0.0,10000,english,True,,0.9792377465257551,0.7361388274507217,0.9783144848120678,0.7556407958041171
3184,265.0,obscene,multi,{'alpha': 2.0},count,1.0,0.0,10000,english,True,,0.9630731463759674,0.8359974491657489,0.9644135135377524,0.8479921530752859
3185,265.0,obscene,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,True,,0.9544395439793626,0.7047441403504027,0.9526559823502506,0.7107095701535051
3186,265.0,threat,multi,{'alpha': 0.0},count,1.0,0.0,10000,english,True,,0.9924273945244237,0.6032542032187215,0.9938566675336089,0.8529277367144762
3187,265.0,threat,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,True,,0.9887659149538154,0.4991873456036922,0.989282799565931,0.49607396947320137
3188,265.0,insult,multi,{'alpha': 0.1},count,1.0,0.0,10000,english,True,,0.959411666805359,0.8029016905390004,0.9617050662314018,0.8306475028957135
3189,265.0,insult,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,True,,0.9527544312224349,0.6668551843847238,0.9512210433799988,0.6759302341689508
3190,265.0,identity_hate,multi,{'alpha': 10.0},count,1.0,0.0,10000,english,True,,0.9821294832320879,0.6380934371395949,0.9816865913921599,0.6504368503826686
3191,265.0,identity_hate,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,True,,0.9716859449113756,0.4970970580875988,0.9712653471207052,0.49910683873462236
3192,266.0,toxic,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,english,True,,0.9502579678788383,0.7667128973590266,0.9557769746105486,0.7931113582899433
3193,266.0,toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,True,,0.936132146126321,0.8400723102653826,0.9364770454606602,0.848708096238098
3194,266.0,severe_toxic,multi,{'alpha': 0.5},tfidf,0.0,0.0,10000,english,True,,0.990742281767496,0.5818633945348799,0.9910405998044896,0.6159709926668434
3195,266.0,severe_toxic,bern,{'alpha': 2.0},tfidf,0.0,0.0,10000,english,True,,0.9844179079637181,0.6952877656691844,0.9836237590019999,0.7254176325068472
3196,266.0,obscene,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,english,True,,0.9729549804443705,0.7879108706928346,0.9765477162049452,0.818762762658851
3197,266.0,obscene,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,True,,0.9563951069318466,0.6913603608781733,0.9556962592934719,0.7043165478519031
3198,266.0,threat,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,english,True,,0.9968170092369144,0.5287835390523653,0.9975067935391873,0.5915474492631092
3199,266.0,threat,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,True,,0.9887659149538154,0.4991873456036922,0.9892648628288028,0.49606497513064285
3200,266.0,insult,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,english,True,,0.9685029541482899,0.744988067410023,0.972198057451369,0.7824027522740782
3201,266.0,insult,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,True,,0.9542107015061996,0.6491821140964894,0.9525393935589177,0.6588154188994122
3202,266.0,identity_hate,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,english,True,,0.9908671049346759,0.5961291711125619,0.9925652224603823,0.6682247026223036
3203,266.0,identity_hate,bern,{'alpha': 1.0},tfidf,0.0,0.0,10000,english,True,,0.973787134892236,0.7741347161385758,0.9736868066330054,0.8621811662625939
3204,267.0,toxic,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,english,True,,0.9465756844470333,0.7698545159072141,0.9507995300574873,0.7917344143692638
3205,267.0,toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,True,,0.9364858117666639,0.8392910376721903,0.9378761109566559,0.8478971222264473
3206,267.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,True,,0.9903054006823666,0.5010706638115632,0.9898926486282881,0.50088199481137
3207,267.0,severe_toxic,bern,{'alpha': 2.0},tfidf,1.0,0.0,10000,english,True,,0.9792377465257551,0.7361388274507217,0.9783144848120678,0.7556407958041171
3208,267.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,english,True,,0.9665057834734126,0.7865963429824658,0.9692474641937885,0.8164905760149622
3209,267.0,obscene,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,True,,0.9544395439793626,0.7047441403504027,0.9526559823502506,0.7107095701535051
3210,267.0,threat,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,True,,0.9967545976533244,0.5,0.997112185322368,0.5
3211,267.0,threat,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,True,,0.9887659149538154,0.4991873456036922,0.989282799565931,0.49607396947320137
3212,267.0,insult,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,english,True,,0.9633852042939169,0.7517235095941215,0.9654717810283131,0.7849981278109575
3213,267.0,insult,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,True,,0.9527544312224349,0.6668551843847238,0.9512210433799988,0.6759302341689508
3214,267.0,identity_hate,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,True,,0.9908879087958725,0.5,0.9913275875985399,0.5
3215,267.0,identity_hate,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,True,,0.9716859449113756,0.4970970580875988,0.9712653471207052,0.49910683873462236
3216,268.0,toxic,multi,{'alpha': 2.0},count,0.0,0.0,10000,english,False,,0.9465132728634434,0.8107449608143671,0.9491045083988773,0.8236202622277192
3217,268.0,toxic,bern,{'alpha': 10.0},count,0.0,0.0,10000,english,False,,0.9313680619122909,0.8448625390008708,0.9331677174605167,0.8522994561337406
3218,268.0,severe_toxic,multi,{'alpha': 0.0},count,0.0,0.0,10000,english,False,,0.9815053673961888,0.728802482736246,0.9833008977336932,0.8366925817048585
3219,268.0,severe_toxic,bern,{'alpha': 2.0},count,0.0,0.0,10000,english,False,,0.9786552384122493,0.7464463142880188,0.9776328888011981,0.7680197545440672
3220,268.0,obscene,multi,{'alpha': 1.0},count,0.0,0.0,10000,english,False,,0.962802696180411,0.8369928584530001,0.9644404186434445,0.8508574783294068
3221,268.0,obscene,bern,{'alpha': 10.0},count,0.0,0.0,10000,english,False,,0.9546059748689357,0.7127981033074489,0.9529878119871215,0.7191213991201881
3222,268.0,threat,multi,{'alpha': 0.0},count,0.0,0.0,10000,english,False,,0.9923649829408339,0.6000282034156638,0.9940808767477108,0.8561367617160112
3223,268.0,threat,bern,{'alpha': 10.0},count,0.0,0.0,10000,english,False,,0.9881209952567196,0.4988638358357844,0.9885742984493691,0.4957186929421394
3224,268.0,insult,multi,{'alpha': 0.1},count,0.0,0.0,10000,english,False,,0.9594740783889489,0.8058026226236903,0.9617947499170426,0.8335065798583017
3225,268.0,insult,bern,{'alpha': 10.0},count,0.0,0.0,10000,english,False,,0.9529000582508114,0.6753312556276201,0.951364537277024,0.6841857661752007
3226,268.0,identity_hate,multi,{'alpha': 0.0},count,0.0,0.0,10000,english,False,,0.9797786469168678,0.6617904183407678,0.9827179537770284,0.8395716409105609
3227,268.0,identity_hate,bern,{'alpha': 10.0},count,0.0,0.0,10000,english,False,,0.970624947990347,0.49429957137255687,0.9702160479987085,0.49806505972327453
3228,269.0,toxic,multi,{'alpha': 2.0},count,1.0,0.0,10000,english,False,,0.9469709578097695,0.8091421194141596,0.9489968879761083,0.8199739254222768
3229,269.0,toxic,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,False,,0.9364858117666639,0.8392910376721903,0.9378761109566559,0.8478971222264473
3230,269.0,severe_toxic,multi,{'alpha': 0.0},count,1.0,0.0,10000,english,False,,0.9811725056170425,0.7307547387012141,0.9829690680968225,0.8352087740857651
3231,269.0,severe_toxic,bern,{'alpha': 2.0},count,1.0,0.0,10000,english,False,,0.9792377465257551,0.7361388274507217,0.9783144848120678,0.7556407958041171
3232,269.0,obscene,multi,{'alpha': 2.0},count,1.0,0.0,10000,english,False,,0.9630731463759674,0.8359974491657489,0.9644135135377524,0.8479921530752859
3233,269.0,obscene,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,False,,0.9544395439793626,0.7047441403504027,0.9526559823502506,0.7107095701535051
3234,269.0,threat,multi,{'alpha': 0.0},count,1.0,0.0,10000,english,False,,0.9924273945244237,0.6032542032187215,0.9938566675336089,0.8529277367144762
3235,269.0,threat,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,False,,0.9887659149538154,0.4991873456036922,0.989282799565931,0.49607396947320137
3236,269.0,insult,multi,{'alpha': 0.1},count,1.0,0.0,10000,english,False,,0.959411666805359,0.8029016905390004,0.9617050662314018,0.8306475028957135
3237,269.0,insult,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,False,,0.9527544312224349,0.6668551843847238,0.9512210433799988,0.6759302341689508
3238,269.0,identity_hate,multi,{'alpha': 10.0},count,1.0,0.0,10000,english,False,,0.9821294832320879,0.6380934371395949,0.9816865913921599,0.6504368503826686
3239,269.0,identity_hate,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,False,,0.9716859449113756,0.4970970580875988,0.9712653471207052,0.49910683873462236
3240,270.0,toxic,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,english,False,,0.94665889989182,0.7700958513677215,0.9507546882146669,0.7918764382844261
3241,270.0,toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,False,,0.9313680619122909,0.8448625390008708,0.9331677174605167,0.8522994561337406
3242,270.0,severe_toxic,multi,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,False,,0.9903054006823666,0.5010706638115632,0.9898926486282881,0.50088199481137
3243,270.0,severe_toxic,bern,{'alpha': 2.0},tfidf,0.0,0.0,10000,english,False,,0.9786552384122493,0.7464463142880188,0.9776328888011981,0.7680197545440672
3244,270.0,obscene,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,english,False,,0.9666514105017892,0.7853454382090092,0.9694178631965059,0.8168973745454307
3245,270.0,obscene,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,False,,0.9546059748689357,0.7127981033074489,0.9529878119871215,0.7191213991201881
3246,270.0,threat,multi,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,False,,0.9967545976533244,0.5,0.997112185322368,0.5
3247,270.0,threat,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,False,,0.9881209952567196,0.4988638358357844,0.9885742984493691,0.4957186929421394
3248,270.0,insult,multi,{'alpha': 0.5},tfidf,0.0,0.0,10000,english,False,,0.9629691270699842,0.7363447352945873,0.9645301023290853,0.7603033533642394
3249,270.0,insult,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,False,,0.9529000582508114,0.6753312556276201,0.951364537277024,0.6841857661752007
3250,270.0,identity_hate,multi,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,False,,0.9908879087958725,0.5,0.9913275875985399,0.5
3251,270.0,identity_hate,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,False,,0.970624947990347,0.49429957137255687,0.9702160479987085,0.49806505972327453
3252,271.0,toxic,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,english,False,,0.9465756844470333,0.7698545159072141,0.9507995300574873,0.7917344143692638
3253,271.0,toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,False,,0.9364858117666639,0.8392910376721903,0.9378761109566559,0.8478971222264473
3254,271.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,False,,0.9903054006823666,0.5010706638115632,0.9898926486282881,0.50088199481137
3255,271.0,severe_toxic,bern,{'alpha': 2.0},tfidf,1.0,0.0,10000,english,False,,0.9792377465257551,0.7361388274507217,0.9783144848120678,0.7556407958041171
3256,271.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,english,False,,0.9665057834734126,0.7865963429824658,0.9692474641937885,0.8164905760149622
3257,271.0,obscene,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,False,,0.9544395439793626,0.7047441403504027,0.9526559823502506,0.7107095701535051
3258,271.0,threat,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,False,,0.9967545976533244,0.5,0.997112185322368,0.5
3259,271.0,threat,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,False,,0.9887659149538154,0.4991873456036922,0.989282799565931,0.49607396947320137
3260,271.0,insult,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,english,False,,0.9633852042939169,0.7517235095941215,0.9654717810283131,0.7849981278109575
3261,271.0,insult,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,False,,0.9527544312224349,0.6668551843847238,0.9512210433799988,0.6759302341689508
3262,271.0,identity_hate,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,False,,0.9908879087958725,0.5,0.9913275875985399,0.5
3263,271.0,identity_hate,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,False,,0.9716859449113756,0.4970970580875988,0.9712653471207052,0.49910683873462236
3264,272.0,toxic,multi,{'alpha': 1.0},count,0.0,0.0,10000,english,True,ascii,0.9479695431472082,0.8376284397884393,0.9510506443772814,0.8523902513332582
3265,272.0,toxic,bern,{'alpha': 10.0},count,0.0,0.0,10000,english,True,ascii,0.9360697345427311,0.8395494535861522,0.9366653812005058,0.8486454460641177
3266,272.0,severe_toxic,multi,{'alpha': 0.0},count,0.0,0.0,10000,english,True,ascii,0.9859573936922693,0.7458925722998909,0.9882065953382421,0.8826050055018755
3267,272.0,severe_toxic,bern,{'alpha': 2.0},count,0.0,0.0,10000,english,True,ascii,0.9843763002413248,0.6973870773682754,0.9835968538963077,0.7249653100728497
3268,272.0,obscene,multi,{'alpha': 1.0},count,0.0,0.0,10000,english,True,ascii,0.9684821502870933,0.8707146174762928,0.9715433665461916,0.8899315245575561
3269,272.0,obscene,bern,{'alpha': 10.0},count,0.0,0.0,10000,english,True,ascii,0.9563534992094532,0.6919074336102665,0.9556783225563438,0.704148678118816
3270,272.0,threat,multi,{'alpha': 0.0},count,0.0,0.0,10000,english,True,ascii,0.9935508030290422,0.6229858907997997,0.9956951830892442,0.9188781669373441
3271,272.0,threat,bern,{'alpha': 10.0},count,0.0,0.0,10000,english,True,ascii,0.9888283265374054,0.49921865300058654,0.989291767934495,0.49607846664448063
3272,272.0,insult,multi,{'alpha': 2.0},count,0.0,0.0,10000,english,True,ascii,0.9637804776566531,0.8412534138580375,0.9658305157708761,0.8625562615895598
3273,272.0,insult,bern,{'alpha': 10.0},count,0.0,0.0,10000,english,True,ascii,0.954127486061413,0.6489335316395772,0.9525483619274818,0.6589053469569662
3274,272.0,identity_hate,multi,{'alpha': 10.0},count,0.0,0.0,10000,english,True,ascii,0.9855621203295332,0.628514989497621,0.9858837878801467,0.6510161887484948
3275,272.0,identity_hate,bern,{'alpha': 1.0},count,0.0,0.0,10000,english,True,ascii,0.9737039194474495,0.7752237807222148,0.9737226801072617,0.8627117995838498
3276,273.0,toxic,multi,{'alpha': 2.0},count,1.0,0.0,10000,english,True,ascii,0.9469709578097695,0.8091421194141596,0.9489968879761083,0.8199739254222768
3277,273.0,toxic,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,True,ascii,0.9364858117666639,0.8392910376721903,0.9378761109566559,0.8478971222264473
3278,273.0,severe_toxic,multi,{'alpha': 0.0},count,1.0,0.0,10000,english,True,ascii,0.9811725056170425,0.7307547387012141,0.9829690680968225,0.8352087740857651
3279,273.0,severe_toxic,bern,{'alpha': 2.0},count,1.0,0.0,10000,english,True,ascii,0.9792377465257551,0.7361388274507217,0.9783144848120678,0.7556407958041171
3280,273.0,obscene,multi,{'alpha': 2.0},count,1.0,0.0,10000,english,True,ascii,0.9630731463759674,0.8359974491657489,0.9644135135377524,0.8479921530752859
3281,273.0,obscene,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,True,ascii,0.9544395439793626,0.7047441403504027,0.9526559823502506,0.7107095701535051
3282,273.0,threat,multi,{'alpha': 0.0},count,1.0,0.0,10000,english,True,ascii,0.9924273945244237,0.6032542032187215,0.9938566675336089,0.8529277367144762
3283,273.0,threat,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,True,ascii,0.9887659149538154,0.4991873456036922,0.989282799565931,0.49607396947320137
3284,273.0,insult,multi,{'alpha': 0.1},count,1.0,0.0,10000,english,True,ascii,0.959411666805359,0.8029016905390004,0.9617050662314018,0.8306475028957135
3285,273.0,insult,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,True,ascii,0.9527544312224349,0.6668551843847238,0.9512210433799988,0.6759302341689508
3286,273.0,identity_hate,multi,{'alpha': 10.0},count,1.0,0.0,10000,english,True,ascii,0.9821294832320879,0.6380934371395949,0.9816865913921599,0.6504368503826686
3287,273.0,identity_hate,bern,{'alpha': 10.0},count,1.0,0.0,10000,english,True,ascii,0.9716859449113756,0.4970970580875988,0.9712653471207052,0.49910683873462236
3288,274.0,toxic,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,english,True,ascii,0.9504035949072148,0.7669887250932647,0.9557949113476767,0.7929544517983091
3289,274.0,toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,True,ascii,0.9360697345427311,0.8395494535861522,0.9366653812005058,0.8486454460641177
3290,274.0,severe_toxic,multi,{'alpha': 0.5},tfidf,0.0,0.0,10000,english,True,ascii,0.9907630856286926,0.582934058346443,0.9910675049101818,0.6177395123009084
3291,274.0,severe_toxic,bern,{'alpha': 2.0},tfidf,0.0,0.0,10000,english,True,ascii,0.9843763002413248,0.6973870773682754,0.9835968538963077,0.7249653100728497
3292,274.0,obscene,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,english,True,ascii,0.9729757843055671,0.7883011841156577,0.9765387478363811,0.8186788277923074
3293,274.0,obscene,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,True,ascii,0.9563534992094532,0.6919074336102665,0.9556783225563438,0.704148678118816
3294,274.0,threat,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,english,True,ascii,0.9968170092369144,0.5287835390523653,0.9975516353820076,0.5993114244183887
3295,274.0,threat,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,True,ascii,0.9888283265374054,0.49921865300058654,0.989291767934495,0.49607846664448063
3296,274.0,insult,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,english,True,ascii,0.9684821502870933,0.7447722711217192,0.9721532156085486,0.7820383205248757
3297,274.0,insult,bern,{'alpha': 10.0},tfidf,0.0,0.0,10000,english,True,ascii,0.954127486061413,0.6489335316395772,0.9525483619274818,0.6589053469569662
3298,274.0,identity_hate,multi,{'alpha': 0.1},tfidf,0.0,0.0,10000,english,True,ascii,0.9908254972122826,0.5961081759414513,0.9925741908289463,0.6682292260354903
3299,274.0,identity_hate,bern,{'alpha': 1.0},tfidf,0.0,0.0,10000,english,True,ascii,0.9737039194474495,0.7752237807222148,0.9737226801072617,0.8627117995838498
3300,275.0,toxic,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,english,True,ascii,0.9465756844470333,0.7698545159072141,0.9507995300574873,0.7917344143692638
3301,275.0,toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,True,ascii,0.9364858117666639,0.8392910376721903,0.9378761109566559,0.8478971222264473
3302,275.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,True,ascii,0.9903054006823666,0.5010706638115632,0.9898926486282881,0.50088199481137
3303,275.0,severe_toxic,bern,{'alpha': 2.0},tfidf,1.0,0.0,10000,english,True,ascii,0.9792377465257551,0.7361388274507217,0.9783144848120678,0.7556407958041171
3304,275.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,10000,english,True,ascii,0.9665057834734126,0.7865963429824658,0.9692474641937885,0.8164905760149622
3305,275.0,obscene,bern,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,True,ascii,0.9544395439793626,0.7047441403504027,0.9526559823502506,0.7107095701535051
3306,275.0,threat,multi,{'alpha': 10.0},tfidf,1.0,0.0,10000,english,True,ascii,0.9967545976533244,0.5,0.997112185322368,0.5
